drugbank_id	drugbank_name	class_id	class_name
DB01035	Procainamide	D049990	Membrane Transport Modulators
DB01035	Procainamide	D026941	Sodium Channel Blockers
DB01035	Procainamide	D061567	Voltage-Gated Sodium Channel Blockers
DB01036	Tolterodine	N0000175700	Cholinergic Muscarinic Antagonist
DB01036	Tolterodine	N0000000125	Cholinergic Muscarinic Antagonists
DB01036	Tolterodine	CHEBI:48876	muscarinic antagonist
DB01036	Tolterodine	CHEBI:53784	antispasmodic drug
DB01036	Tolterodine	CHEBI:51371	muscle relaxant
DB01036	Tolterodine	D018678	Cholinergic Agents
DB01036	Tolterodine	D018680	Cholinergic Antagonists
DB01036	Tolterodine	D018727	Muscarinic Antagonists
DB01036	Tolterodine	D018377	Neurotransmitter Agents
DB01036	Tolterodine	D064804	Urological Agents
DB01037	Selegiline	N0000175744	Monoamine Oxidase Inhibitor
DB01037	Selegiline	N0000175762	Monoamine Oxidase Type B Inhibitor
DB01037	Selegiline	N0000175761	Monoamine Oxidase-B Inhibitors
DB01037	Selegiline	D018726	Anti-Dyskinesia Agents
DB01037	Selegiline	D000978	Antiparkinson Agents
DB01037	Selegiline	D002491	Central Nervous System Agents
DB01037	Selegiline	D004791	Enzyme Inhibitors
DB01037	Selegiline	D008996	Monoamine Oxidase Inhibitors
DB01037	Selegiline	D018696	Neuroprotective Agents
DB01037	Selegiline	D020011	Protective Agents
DB01039	Fenofibrate	N0000175596	Peroxisome Proliferator Receptor alpha Agonist
DB01039	Fenofibrate	N0000175375	Peroxisome Proliferator-activated Receptor alpha Agonists
DB01039	Fenofibrate	N0000170118	PPAR alpha
DB01039	Fenofibrate	CHEBI:35679	antilipemic drug
DB01039	Fenofibrate	D000963	Antimetabolites
DB01039	Fenofibrate	D000960	Hypolipidemic Agents
DB01041	Thalidomide	N0000008663	Decreased Immunologically Active Molecule Activity
DB01041	Thalidomide	D020533	Angiogenesis Inhibitors
DB01041	Thalidomide	D000900	Anti-Bacterial Agents
DB01041	Thalidomide	D000890	Anti-Infective Agents
DB01041	Thalidomide	CHEBI:35705	immunosuppressive agent
DB01041	Thalidomide	CHEBI:35816	leprostatic drug
DB01041	Thalidomide	CHEBI:48422	angiogenesis inhibitor
DB01041	Thalidomide	CHEBI:35623	anticonvulsant
DB01041	Thalidomide	CHEBI:50919	antiemetic
DB01041	Thalidomide	CHEBI:35717	sedative
DB01041	Thalidomide	CHEBI:35472	anti-inflammatory drug
DB01041	Thalidomide	CHEBI:35610	antineoplastic agent
DB01041	Thalidomide	D000970	Antineoplastic Agents
DB01041	Thalidomide	D006131	Growth Inhibitors
DB01041	Thalidomide	D006133	Growth Substances
DB01041	Thalidomide	D007155	Immunologic Factors
DB01041	Thalidomide	D007166	Immunosuppressive Agents
DB01041	Thalidomide	D007917	Leprostatic Agents
DB01041	Thalidomide	D009676	Noxae
DB01041	Thalidomide	D013723	Teratogens
DB01042	Melphalan	N0000000236	Alkylating Activity
DB01042	Melphalan	N0000175558	Alkylating Drug
DB01042	Melphalan	D000477	Alkylating Agents
DB01042	Melphalan	CHEBI:88188	drug allergen
DB01042	Melphalan	CHEBI:35610	antineoplastic agent
DB01042	Melphalan	CHEBI:35705	immunosuppressive agent
DB01042	Melphalan	D000970	Antineoplastic Agents
DB01042	Melphalan	D018906	Antineoplastic Agents, Alkylating
DB01042	Melphalan	D007155	Immunologic Factors
DB01042	Melphalan	D007166	Immunosuppressive Agents
DB01042	Melphalan	D019653	Myeloablative Agonists
DB01042	Melphalan	D009676	Noxae
DB01043	Memantine	N0000020015	NMDA Receptor Antagonists
DB01043	Memantine	N0000175745	N-methyl-D-aspartate Receptor Antagonist
DB01043	Memantine	D018726	Anti-Dyskinesia Agents
DB01043	Memantine	CHEBI:48560	dopaminergic agent
DB01043	Memantine	CHEBI:48407	antiparkinson drug
DB01043	Memantine	CHEBI:63726	neuroprotective agent
DB01043	Memantine	CHEBI:35469	antidepressant
DB01043	Memantine	D000978	Antiparkinson Agents
DB01043	Memantine	D002491	Central Nervous System Agents
DB01043	Memantine	D015259	Dopamine Agents
DB01043	Memantine	D018691	Excitatory Amino Acid Antagonists
DB01043	Memantine	D018377	Neurotransmitter Agents
DB01044	Gatifloxacin	D000900	Anti-Bacterial Agents
DB01044	Gatifloxacin	D000890	Anti-Infective Agents
DB01044	Gatifloxacin	CHEBI:35441	antiinfective agent
DB01044	Gatifloxacin	D000970	Antineoplastic Agents
DB01044	Gatifloxacin	D004791	Enzyme Inhibitors
DB01044	Gatifloxacin	D059005	Topoisomerase II Inhibitors
DB01045	Rifampicin	N0000175500	Rifamycin Antibacterial
DB01045	Rifampicin	N0000007911	Rifamycins
DB01045	Rifampicin	D000900	Anti-Bacterial Agents
DB01045	Rifampicin	D000890	Anti-Infective Agents
DB01045	Rifampicin	D000904	Antibiotics, Antitubercular
DB01045	Rifampicin	D000995	Antitubercular Agents
DB01045	Rifampicin	D065695	Cytochrome P-450 CYP2B6 Inducers
DB01045	Rifampicin	D065697	Cytochrome P-450 CYP2C19 Inducers
DB01045	Rifampicin	D065696	Cytochrome P-450 CYP2C8 Inducers
DB01045	Rifampicin	D065698	Cytochrome P-450 CYP2C9 Inducers
DB01045	Rifampicin	D065701	Cytochrome P-450 CYP3A Inducers
DB01045	Rifampicin	D004791	Enzyme Inhibitors
DB01045	Rifampicin	D007917	Leprostatic Agents
DB01045	Rifampicin	D019384	Nucleic Acid Synthesis Inhibitors
DB01046	Lubiprostone	N0000175573	Chloride Channel Activator
DB01046	Lubiprostone	N0000175456	Chloride Channel Activators
DB01046	Lubiprostone	D065101	Chloride Channel Agonists
DB01046	Lubiprostone	D049990	Membrane Transport Modulators
DB01047	Fluocinonide	N0000175576	Corticosteroid
DB01047	Fluocinonide	N0000175450	Corticosteroid Hormone Receptor Agonists
DB01047	Fluocinonide	D018926	Anti-Allergic Agents
DB01047	Fluocinonide	D000893	Anti-Inflammatory Agents
DB01047	Fluocinonide	D005938	Glucocorticoids
DB01047	Fluocinonide	D006728	Hormones
DB01048	Abacavir	N0000175462	Human Immunodeficiency Virus Nucleoside Analog Reverse Transcriptase Inhibitor
DB01048	Abacavir	N0000175459	Nucleoside Analog
DB01048	Abacavir	N0000009947	Nucleoside Reverse Transcriptase Inhibitors
DB01048	Abacavir	D019380	Anti-HIV Agents
DB01048	Abacavir	D000890	Anti-Infective Agents
DB01048	Abacavir	CHEBI:88188	drug allergen
DB01048	Abacavir	CHEBI:36044	antiviral drug
DB01048	Abacavir	D000998	Antiviral Agents
DB01048	Abacavir	D004791	Enzyme Inhibitors
DB01048	Abacavir	D019384	Nucleic Acid Synthesis Inhibitors
DB01048	Abacavir	D018894	Reverse Transcriptase Inhibitors
DB01050	Ibuprofen	N0000175721	Nonsteroidal Anti-inflammatory Compounds
DB01050	Ibuprofen	N0000175722	Nonsteroidal Anti-inflammatory Drug
DB01050	Ibuprofen	D000700	Analgesics
DB01050	Ibuprofen	D018712	Analgesics, Non-Narcotic
DB01050	Ibuprofen	D000893	Anti-Inflammatory Agents
DB01050	Ibuprofen	D000894	Anti-Inflammatory Agents, Non-Steroidal
DB01050	Ibuprofen	CHEBI:35493	antipyretic
DB01050	Ibuprofen	CHEBI:35475	non-steroidal anti-inflammatory drug
DB01050	Ibuprofen	CHEBI:35481	non-narcotic analgesic
DB01050	Ibuprofen	D018501	Antirheumatic Agents
DB01050	Ibuprofen	D002491	Central Nervous System Agents
DB01050	Ibuprofen	D016861	Cyclooxygenase Inhibitors
DB01050	Ibuprofen	D004791	Enzyme Inhibitors
DB01050	Ibuprofen	D018689	Sensory System Agents
DB01051	Novobiocin	D000900	Anti-Bacterial Agents
DB01051	Novobiocin	D000890	Anti-Infective Agents
DB01051	Novobiocin	D004791	Enzyme Inhibitors
DB01051	Novobiocin	D019384	Nucleic Acid Synthesis Inhibitors
DB01053	Benzylpenicillin	D000900	Anti-Bacterial Agents
DB01053	Benzylpenicillin	D000890	Anti-Infective Agents
DB01053	Benzylpenicillin	D000900	Anti-Bacterial Agents
DB01053	Benzylpenicillin	D000890	Anti-Infective Agents
DB01053	Benzylpenicillin	N0000175497	Penicillin-class Antibacterial
DB01053	Benzylpenicillin	N0000011281	Penicillins
DB01053	Benzylpenicillin	D000900	Anti-Bacterial Agents
DB01053	Benzylpenicillin	D000890	Anti-Infective Agents
DB01053	Benzylpenicillin	CHEBI:36047	antibacterial drug
DB01054	Nitrendipine	CHEBI:35674	antihypertensive agent
DB01054	Nitrendipine	CHEBI:35620	vasodilator agent
DB01054	Nitrendipine	D000959	Antihypertensive Agents
DB01054	Nitrendipine	D002121	Calcium Channel Blockers
DB01054	Nitrendipine	D002317	Cardiovascular Agents
DB01054	Nitrendipine	D049990	Membrane Transport Modulators
DB01054	Nitrendipine	D014665	Vasodilator Agents
DB01056	Tocainide	D000889	Anti-Arrhythmia Agents
DB01056	Tocainide	CHEBI:38070	anti-arrhythmia drug
DB01056	Tocainide	CHEBI:36333	local anaesthetic
DB01056	Tocainide	D002317	Cardiovascular Agents
DB01056	Tocainide	D049990	Membrane Transport Modulators
DB01056	Tocainide	D026941	Sodium Channel Blockers
DB01056	Tocainide	D061567	Voltage-Gated Sodium Channel Blockers
DB01057	Echothiophate	N0000175723	Cholinesterase Inhibitor
DB01057	Echothiophate	N0000007196	Iodine
DB01057	Echothiophate	CHEBI:51068	miotic
DB01057	Echothiophate	D018678	Cholinergic Agents
DB01057	Echothiophate	D002800	Cholinesterase Inhibitors
DB01057	Echothiophate	D004791	Enzyme Inhibitors
DB01057	Echothiophate	D008916	Miotics
DB01057	Echothiophate	D018377	Neurotransmitter Agents
DB01057	Echothiophate	D010277	Parasympathomimetics
DB01058	Praziquantel	N0000175481	Antihelminthic
DB01058	Praziquantel	D000871	Anthelmintics
DB01058	Praziquantel	D000890	Anti-Infective Agents
DB01058	Praziquantel	D000977	Antiparasitic Agents
DB01059	Norfloxacin	N0000175937	Quinolone Antimicrobial
DB01059	Norfloxacin	N0000007606	Quinolones
DB01059	Norfloxacin	D000900	Anti-Bacterial Agents
DB01059	Norfloxacin	D000890	Anti-Infective Agents
DB01059	Norfloxacin	CHEBI:36047	antibacterial drug
DB01059	Norfloxacin	D000970	Antineoplastic Agents
DB01059	Norfloxacin	D065609	Cytochrome P-450 CYP1A2 Inhibitors
DB01059	Norfloxacin	D065607	Cytochrome P-450 Enzyme Inhibitors
DB01059	Norfloxacin	D004791	Enzyme Inhibitors
DB01059	Norfloxacin	D059005	Topoisomerase II Inhibitors
DB01060	Amoxicillin	N0000175497	Penicillin-class Antibacterial
DB01060	Amoxicillin	N0000011281	Penicillins
DB01060	Amoxicillin	D000900	Anti-Bacterial Agents
DB01060	Amoxicillin	D000890	Anti-Infective Agents
DB01060	Amoxicillin	CHEBI:36047	antibacterial drug
DB01061	Azlocillin	D000900	Anti-Bacterial Agents
DB01061	Azlocillin	D000890	Anti-Infective Agents
DB01061	Azlocillin	CHEBI:36047	antibacterial drug
DB01062	Oxybutynin	N0000175700	Cholinergic Muscarinic Antagonist
DB01062	Oxybutynin	N0000000125	Cholinergic Muscarinic Antagonists
DB01062	Oxybutynin	CHEBI:50370	parasympatholytic
DB01062	Oxybutynin	CHEBI:53784	antispasmodic drug
DB01062	Oxybutynin	CHEBI:51371	muscle relaxant
DB01062	Oxybutynin	CHEBI:48876	muscarinic antagonist
DB01062	Oxybutynin	D018678	Cholinergic Agents
DB01062	Oxybutynin	D018680	Cholinergic Antagonists
DB01062	Oxybutynin	D018727	Muscarinic Antagonists
DB01062	Oxybutynin	D018377	Neurotransmitter Agents
DB01062	Oxybutynin	D010276	Parasympatholytics
DB01062	Oxybutynin	D064804	Urological Agents
DB01063	Acetophenazine	CHEBI:37930	phenothiazine antipsychotic drug
DB01064	Isoprenaline	D018663	Adrenergic Agents
DB01064	Isoprenaline	D000322	Adrenergic Agonists
DB01064	Isoprenaline	D000318	Adrenergic beta-Agonists
DB01064	Isoprenaline	D018927	Anti-Asthmatic Agents
DB01064	Isoprenaline	CHEBI:35522	beta-adrenergic agonist
DB01064	Isoprenaline	CHEBI:35523	bronchodilator agent
DB01064	Isoprenaline	CHEBI:38147	cardiotonic drug
DB01064	Isoprenaline	CHEBI:35524	sympathomimetic agent
DB01064	Isoprenaline	D001993	Bronchodilator Agents
DB01064	Isoprenaline	D002316	Cardiotonic Agents
DB01064	Isoprenaline	D002317	Cardiovascular Agents
DB01064	Isoprenaline	D018377	Neurotransmitter Agents
DB01064	Isoprenaline	D020011	Protective Agents
DB01064	Isoprenaline	D019141	Respiratory System Agents
DB01064	Isoprenaline	D013566	Sympathomimetics
DB01065	Melatonin	CHEBI:35623	anticonvulsant
DB01065	Melatonin	CHEBI:35488	central nervous system depressant
DB01065	Melatonin	CHEBI:50847	immunological adjuvant
DB01065	Melatonin	D000975	Antioxidants
DB01065	Melatonin	D002491	Central Nervous System Agents
DB01065	Melatonin	D002492	Central Nervous System Depressants
DB01065	Melatonin	D020011	Protective Agents
DB01066	Cefditoren	D000900	Anti-Bacterial Agents
DB01066	Cefditoren	D000890	Anti-Infective Agents
DB01066	Cefditoren	CHEBI:36047	antibacterial drug
DB01066	Cefditoren	CHEBI:50266	prodrug
DB01067	Glipizide	N0000175608	Sulfonylurea
DB01067	Glipizide	N0000008054	Sulfonylurea Compounds
DB01067	Glipizide	CHEBI:35526	hypoglycemic agent
DB01067	Glipizide	D007004	Hypoglycemic Agents
DB01068	Clonazepam	N0000175694	Benzodiazepine
DB01068	Clonazepam	N0000007542	Benzodiazepines
DB01068	Clonazepam	CHEBI:35623	anticonvulsant
DB01068	Clonazepam	CHEBI:50268	GABA modulator
DB01068	Clonazepam	CHEBI:35474	anxiolytic drug
DB01068	Clonazepam	D000927	Anticonvulsants
DB01068	Clonazepam	D002491	Central Nervous System Agents
DB01068	Clonazepam	D018682	GABA Agents
DB01068	Clonazepam	D018757	GABA Modulators
DB01068	Clonazepam	D018377	Neurotransmitter Agents
DB01069	Promethazine	N0000175746	Phenothiazine
DB01069	Promethazine	N0000007544	Phenothiazines
DB01069	Promethazine	D018926	Anti-Allergic Agents
DB01069	Promethazine	CHEBI:35717	sedative
DB01069	Promethazine	CHEBI:50919	antiemetic
DB01069	Promethazine	CHEBI:36333	local anaesthetic
DB01069	Promethazine	CHEBI:59683	antipruritic drug
DB01069	Promethazine	CHEBI:50857	anti-allergic agent
DB01069	Promethazine	CHEBI:37955	H1-receptor antagonist
DB01069	Promethazine	D000982	Antipruritics
DB01069	Promethazine	D003879	Dermatologic Agents
DB01069	Promethazine	D018494	Histamine Agents
DB01069	Promethazine	D006633	Histamine Antagonists
DB01069	Promethazine	D006634	Histamine H1 Antagonists
DB01069	Promethazine	D018377	Neurotransmitter Agents
DB01070	Dihydrotachysterol	CHEBI:50646	bone density conservation agent
DB01070	Dihydrotachysterol	D050071	Bone Density Conservation Agents
DB01070	Dihydrotachysterol	D006133	Growth Substances
DB01070	Dihydrotachysterol	D018977	Micronutrients
DB01070	Dihydrotachysterol	D014815	Vitamins
DB01071	Mequitazine	D018494	Histamine Agents
DB01071	Mequitazine	D006633	Histamine Antagonists
DB01071	Mequitazine	D006634	Histamine H1 Antagonists
DB01071	Mequitazine	D018377	Neurotransmitter Agents
DB01072	Atazanavir	N0000175889	Protease Inhibitor
DB01072	Atazanavir	N0000191272	UGT1A1 Inhibitors
DB01072	Atazanavir	N0000191269	UDP Glucuronosyltransferases Inhibitors
DB01072	Atazanavir	N0000182141	Cytochrome P450 3A4 Inhibitors
DB01072	Atazanavir	N0000190114	Cytochrome P450 3A Inhibitors
DB01072	Atazanavir	N0000187062	Cytochrome P450 2C8 Inhibitors
DB01072	Atazanavir	D019380	Anti-HIV Agents
DB01072	Atazanavir	D000890	Anti-Infective Agents
DB01072	Atazanavir	CHEBI:36044	antiviral drug
DB01072	Atazanavir	D000998	Antiviral Agents
DB01072	Atazanavir	D004791	Enzyme Inhibitors
DB01072	Atazanavir	D017320	HIV Protease Inhibitors
DB01072	Atazanavir	D011480	Protease Inhibitors
DB01074	Perhexiline	CHEBI:35554	cardiovascular drug
DB01074	Perhexiline	D002121	Calcium Channel Blockers
DB01074	Perhexiline	D002317	Cardiovascular Agents
DB01074	Perhexiline	D049990	Membrane Transport Modulators
DB01074	Perhexiline	D014665	Vasodilator Agents
DB01075	Diphenhydramine	N0000000190	Histamine H1 Receptor Antagonists
DB01075	Diphenhydramine	N0000175587	Histamine-1 Receptor Antagonist
DB01075	Diphenhydramine	D000777	Anesthetics
DB01075	Diphenhydramine	D000779	Anesthetics, Local
DB01075	Diphenhydramine	D018926	Anti-Allergic Agents
DB01075	Diphenhydramine	CHEBI:37955	H1-receptor antagonist
DB01075	Diphenhydramine	CHEBI:50919	antiemetic
DB01075	Diphenhydramine	CHEBI:35717	sedative
DB01075	Diphenhydramine	CHEBI:50857	anti-allergic agent
DB01075	Diphenhydramine	CHEBI:48876	muscarinic antagonist
DB01075	Diphenhydramine	CHEBI:48407	antiparkinson drug
DB01075	Diphenhydramine	CHEBI:59683	antipruritic drug
DB01075	Diphenhydramine	CHEBI:36333	local anaesthetic
DB01075	Diphenhydramine	CHEBI:66956	antidyskinesia agent
DB01075	Diphenhydramine	CHEBI:51177	antitussive
DB01075	Diphenhydramine	D000932	Antiemetics
DB01075	Diphenhydramine	D002491	Central Nervous System Agents
DB01075	Diphenhydramine	D002492	Central Nervous System Depressants
DB01075	Diphenhydramine	D005765	Gastrointestinal Agents
DB01075	Diphenhydramine	D018494	Histamine Agents
DB01075	Diphenhydramine	D006633	Histamine Antagonists
DB01075	Diphenhydramine	D006634	Histamine H1 Antagonists
DB01075	Diphenhydramine	D006993	Hypnotics and Sedatives
DB01075	Diphenhydramine	D018377	Neurotransmitter Agents
DB01075	Diphenhydramine	D018689	Sensory System Agents
DB01075	Diphenhydramine	D000068776	Sleep Aids, Pharmaceutical
DB01076	Atorvastatin	N0000175589	HMG-CoA Reductase Inhibitor
DB01076	Atorvastatin	D000924	Anticholesteremic Agents
DB01076	Atorvastatin	D000963	Antimetabolites
DB01076	Atorvastatin	D004791	Enzyme Inhibitors
DB01076	Atorvastatin	D019161	Hydroxymethylglutaryl-CoA Reductase Inhibitors
DB01076	Atorvastatin	D000960	Hypolipidemic Agents
DB01077	Etidronic acid	N0000175579	Bisphosphonate
DB01077	Etidronic acid	N0000007707	Diphosphonates
DB01077	Etidronic acid	CHEBI:35610	antineoplastic agent
DB01077	Etidronic acid	CHEBI:50646	bone density conservation agent
DB01077	Etidronic acid	D050071	Bone Density Conservation Agents
DB01078	Deslanoside	D000889	Anti-Arrhythmia Agents
DB01078	Deslanoside	CHEBI:38070	anti-arrhythmia drug
DB01078	Deslanoside	CHEBI:38147	cardiotonic drug
DB01078	Deslanoside	D002316	Cardiotonic Agents
DB01078	Deslanoside	D002317	Cardiovascular Agents
DB01078	Deslanoside	D004791	Enzyme Inhibitors
DB01078	Deslanoside	D020011	Protective Agents
DB01080	Vigabatrin	N0000175753	Anti-epileptic Agent
DB01080	Vigabatrin	CHEBI:35623	anticonvulsant
DB01080	Vigabatrin	D000927	Anticonvulsants
DB01080	Vigabatrin	D002491	Central Nervous System Agents
DB01080	Vigabatrin	D004791	Enzyme Inhibitors
DB01080	Vigabatrin	D018682	GABA Agents
DB01080	Vigabatrin	D018377	Neurotransmitter Agents
DB01081	Diphenoxylate	N0000178374	Antidiarrheal
DB01081	Diphenoxylate	D000700	Analgesics
DB01081	Diphenoxylate	D000701	Analgesics, Opioid
DB01081	Diphenoxylate	CHEBI:55323	antidiarrhoeal drug
DB01081	Diphenoxylate	D000930	Antidiarrheals
DB01081	Diphenoxylate	D002491	Central Nervous System Agents
DB01081	Diphenoxylate	D002492	Central Nervous System Depressants
DB01081	Diphenoxylate	D005765	Gastrointestinal Agents
DB01081	Diphenoxylate	D009294	Narcotics
DB01081	Diphenoxylate	D018689	Sensory System Agents
DB01082	Streptomycin	N0000175477	Aminoglycoside Antibacterial
DB01082	Streptomycin	N0000007853	Aminoglycosides
DB01082	Streptomycin	N0000175483	Antimycobacterial
DB01082	Streptomycin	D000900	Anti-Bacterial Agents
DB01082	Streptomycin	D000890	Anti-Infective Agents
DB01082	Streptomycin	D004791	Enzyme Inhibitors
DB01082	Streptomycin	D011500	Protein Synthesis Inhibitors
DB01083	Orlistat	N0000175591	Intestinal Lipase Inhibitor
DB01083	Orlistat	N0000009916	Lipase Inhibitors
DB01083	Orlistat	D019440	Anti-Obesity Agents
DB01083	Orlistat	D002491	Central Nervous System Agents
DB01083	Orlistat	D004791	Enzyme Inhibitors
DB01084	Emedastine	N0000000190	Histamine H1 Receptor Antagonists
DB01084	Emedastine	N0000175519	Histamine-1 Receptor Inhibitor
DB01084	Emedastine	D018926	Anti-Allergic Agents
DB01084	Emedastine	CHEBI:37955	H1-receptor antagonist
DB01084	Emedastine	CHEBI:50857	anti-allergic agent
DB01084	Emedastine	CHEBI:59683	antipruritic drug
DB01084	Emedastine	D018494	Histamine Agents
DB01084	Emedastine	D006633	Histamine Antagonists
DB01084	Emedastine	D006634	Histamine H1 Antagonists
DB01084	Emedastine	D018377	Neurotransmitter Agents
DB01085	Pilocarpine	N0000000104	Cholinergic Muscarinic Agonists
DB01085	Pilocarpine	N0000175884	Cholinergic Receptor Agonist
DB01085	Pilocarpine	CHEBI:39456	antiglaucoma drug
DB01085	Pilocarpine	D018678	Cholinergic Agents
DB01085	Pilocarpine	D018679	Cholinergic Agonists
DB01085	Pilocarpine	D008916	Miotics
DB01085	Pilocarpine	D018721	Muscarinic Agonists
DB01085	Pilocarpine	D018377	Neurotransmitter Agents
DB01086	Benzocaine	N0000185508	Standardized Chemical Allergen
DB01086	Benzocaine	N0000175629	Increased Histamine Release
DB01086	Benzocaine	N0000184306	Cell-mediated Immunity
DB01086	Benzocaine	N0000171131	Allergens
DB01086	Benzocaine	D000777	Anesthetics
DB01086	Benzocaine	D000779	Anesthetics, Local
DB01086	Benzocaine	CHEBI:59683	antipruritic drug
DB01086	Benzocaine	CHEBI:48425	topical anaesthetic
DB01086	Benzocaine	D002491	Central Nervous System Agents
DB01086	Benzocaine	D002492	Central Nervous System Depressants
DB01086	Benzocaine	D018689	Sensory System Agents
DB01087	Primaquine	D000890	Anti-Infective Agents
DB01087	Primaquine	CHEBI:38068	antimalarial
DB01087	Primaquine	D000962	Antimalarials
DB01087	Primaquine	D000977	Antiparasitic Agents
DB01087	Primaquine	D000981	Antiprotozoal Agents
DB01088	Iloprost	N0000175603	Prostacycline
DB01088	Iloprost	N0000011280	Prostaglandins I
DB01088	Iloprost	CHEBI:50427	platelet aggregation inhibitor
DB01088	Iloprost	CHEBI:35620	vasodilator agent
