GeneID	drugbank_id	drugbank_name	TARGET_NAME	TARGET_FAMILY	ACTION_TYPE	SOURCE	REFERENCE
2558	DB00628	Clorazepate	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1213252
2558	DB00683	Midazolam	GABA A receptor alpha-5/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2558	DB00683	Midazolam	GABA A receptor alpha-5/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2558	DB00683	Midazolam	GABA A receptor alpha-5/beta-3/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2558	DB00683	Midazolam	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2558	DB00753	Isoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1256
2558	DB00801	Halazepam	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL970
2558	DB00829	Diazepam	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2558	DB00829	Diazepam	GABA A receptor alpha-5/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2558	DB00829	Diazepam	GABA A receptor alpha-5/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2558	DB00829	Diazepam	GABA A receptor alpha-5/beta-3/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2558	DB00897	Triazolam	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2558	DB00897	Triazolam	GABA A receptor alpha-5/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2558	DB00897	Triazolam	GABA A receptor alpha-5/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2558	DB00897	Triazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2558	DB00897	Triazolam	GABA A receptor alpha-5/beta-3/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2558	DB01028	Methoxyflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1341
2558	DB01154	Thiamylal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL440
2558	DB01159	Halothane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL931
2558	DB01189	Desflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
2558	DB01198	Zopiclone	GABA A receptor alpha-5/beta-2/gamma-2	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2558	DB01198	Zopiclone	GABA A receptor alpha-5/beta-2/gamma-3	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2558	DB01198	Zopiclone	GABA A receptor alpha-5/beta-3/gamma-3	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2558	DB01198	Zopiclone	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2558	DB01205	Flumazenil	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	ALLOSTERIC ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL407
2558	DB01215	Estazolam	GABA-A receptor alpha-5/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL285674
2558	DB01236	Sevoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200694
2558	DB01544	Flunitrazepam	Gamma-aminobutyric acid receptor subunit alpha-5	Ion channel	POSITIVE ALLOSTERIC MODULATOR	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4193
2558	DB06716	Fospropofol	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf
6532	DB00176	Fluvoxamine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL814
6532	DB00215	Citalopram	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL549
6532	DB00285	Venlafaxine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL637
6532	DB00321	Amitriptyline	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL629
6532	DB00344	Protriptyline	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL668
6532	DB00458	Imipramine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200631
6532	DB00472	Fluoxetine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL153036
6532	DB00476	Duloxetine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200328
6532	DB00540	Nortriptyline	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL445
6532	DB00543	Amoxapine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1113
6532	DB00579	Mazindol	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL781
6532	DB00656	Trazodone	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL621
6532	DB00715	Paroxetine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL490
6532	DB00726	Trimipramine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7317
6532	DB01104	Sertraline	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL809
6532	DB01105	Sibutramine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200765
6532	DB01149	Nefazodone	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL623
6532	DB01175	Escitalopram	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1508
6532	DB01242	Clomipramine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL415
6532	DB04896	Milnacipran	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL252923
6532	DB06684	Vilazodone	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1615374
6532	DB06700	Desvenlafaxine	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201728
6532	DB08918	Levomilnacipran	Sodium-dependent serotonin transporter	Transporter	INHIBITOR	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/23499664
886	DB00403	Ceruletide	Cholecystokinin receptor type A	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200755
1136	DB00657	Mecamylamine	Neuronal acetylcholine receptor; alpha3/beta4	Ion channel	NEGATIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL267936
1136	DB01090	Pentolinium	Neuronal acetylcholine receptor; alpha3/beta4	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1271
1136	DB01116	Trimethaphan	Neuronal acetylcholine receptor; alpha3/beta4	Ion channel	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201329
6753	DB00104	Octreotide	Somatostatin receptor type 3	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
6753	DB06663	Pasireotide	Somatostatin receptor type 3	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL3039583
3242	DB00348	Nitisinone	4-hydroxyphenylpyruvate dioxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1337
2977	DB00325	Nitroprusside	Soluble guanylate cyclase	Enzyme	ACTIVATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL136478
2977	DB00435	Nitric Oxide	Soluble guanylate cyclase	Enzyme	ACTIVATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200689
2977	DB00727	Nitroglycerin	Soluble guanylate cyclase	Enzyme	ACTIVATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL730
2977	DB00883	Isosorbide Dinitrate	Soluble guanylate cyclase	Enzyme	ACTIVATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL6622
2977	DB01020	Isosorbide Mononitrate	Soluble guanylate cyclase	Enzyme	ACTIVATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1311
2556	DB00306	Talbutal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200802
2556	DB00371	Meprobamate	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL979
2556	DB00402	Eszopiclone	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1522
2556	DB00402	Eszopiclone	GABA A receptor alpha-3/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1522
2556	DB00404	Alprazolam	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL661
2556	DB00425	Zolpidem	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1723343
2556	DB00425	Zolpidem	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1723343
2556	DB00475	Chlordiazepoxide	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL451
2556	DB00546	Adinazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	KEGG DRUG	http://www.kegg.jp/entry/D02770
2556	DB00628	Clorazepate	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1213252
2556	DB00683	Midazolam	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2556	DB00683	Midazolam	GABA A receptor alpha-3/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL655
2556	DB00753	Isoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1256
2556	DB00801	Halazepam	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL970
2556	DB00829	Diazepam	GABA A receptor alpha-3/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2556	DB00829	Diazepam	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2556	DB00829	Diazepam	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL12
2556	DB00897	Triazolam	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2556	DB00897	Triazolam	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2556	DB00897	Triazolam	GABA A receptor alpha-3/beta-2/gamma-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2556	DB00897	Triazolam	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL646
2556	DB01028	Methoxyflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1341
2556	DB01154	Thiamylal	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL440
2556	DB01159	Halothane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL931
2556	DB01189	Desflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
2556	DB01198	Zopiclone	GABA A receptor alpha-3/beta-2/gamma-2	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2556	DB01198	Zopiclone	GABA A receptor alpha-3/beta-2/gamma-3	Ion channel	POSITIVE MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/021476s030lbl.pdf
2556	DB01205	Flumazenil	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	ALLOSTERIC ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL407
2556	DB01215	Estazolam	GABA-A receptor alpha-3/beta-3/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL285674
2556	DB01236	Sevoflurane	GABA-A receptor; anion channel	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200694
2556	DB01544	Flunitrazepam	Gamma-aminobutyric acid receptor subunit alpha-3	Ion channel	POSITIVE ALLOSTERIC MODULATOR	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4193
2556	DB01589	Quazepam	GABA A receptor alpha-3/beta-1/gamma-2	Ion channel	POSITIVE ALLOSTERIC MODULATOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200472
2556	DB06716	Fospropofol	GABA-A receptor	Ion channel	POSITIVE ALLOSTERIC MODULATOR	DRUG LABEL	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/019627s062lbl.pdf
5731	DB00770	Alprostadil	Prostaglandin E2 receptor EP1 subtype	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL495
5731	DB00917	Dinoprostone	Prostaglandin E2 receptor EP1 subtype	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL548
5731	DB01240	Epoprostenol	Prostaglandin E2 receptor EP1 subtype	GPCR	AGONIST	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=1915
6755	DB00104	Octreotide	Somatostatin receptor type 5	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1680
6755	DB06663	Pasireotide	Somatostatin receptor type 5	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL3039583
148	DB00211	Midodrine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL255026
148	DB00298	Dapiprazole	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201044
148	DB00346	Alfuzosin	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL709
148	DB00368	Norepinephrine	Adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2103827
148	DB06262	Droxidopa	Adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL2103827
148	DB00368	Norepinephrine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1437
148	DB00388	Phenylephrine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1215
148	DB00397	Phenylpropanolamine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201535
148	DB00457	Prazosin	Alpha-1A adrenergic receptor	GPCR	INVERSE AGONIST	IUPHAR	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=503
148	DB00590	Doxazosin	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL707
148	DB00610	Metaraminol	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1201319
148	DB00668	Epinephrine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL679
148	DB00692	Phentolamine	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200873
148	DB00723	Methoxamine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL524
148	DB00797	Tolazoline	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL770
148	DB00925	Phenoxybenzamine	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL753
148	DB00935	Oxymetazoline	Alpha-1A adrenergic receptor	GPCR	AGONIST	SCIENTIFIC LITERATURE	http://www.ncbi.nlm.nih.gov/pubmed/20030735
148	DB01162	Terazosin	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL611
148	DB01365	Mephentermine	Alpha-1A adrenergic receptor	GPCR	AGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200996
148	DB06207	Silodosin	Alpha-1A adrenergic receptor	GPCR	ANTAGONIST	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL24778
5743	DB00233	Aminosalicylic Acid	Cyclooxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1169
5743	DB00244	Mesalazine	Cyclooxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL425
5743	DB01250	Olsalazine	Cyclooxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL425
5743	DB00244	Mesalazine	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200760
5743	DB01014	Balsalazide	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200760
5743	DB00244	Mesalazine	Cyclooxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL421
5743	DB00795	Sulfasalazine	Cyclooxygenase	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL421
5743	DB00244	Mesalazine	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL704
5743	DB00316	Acetaminophen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL112
5743	DB00328	Indomethacin	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL6
5743	DB00461	Nabumetone	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1070
5743	DB00465	Ketorolac	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL469
5743	DB00482	Celecoxib	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL118
5743	DB00500	Tolmetin	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200613
5743	DB00554	Piroxicam	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL527
5743	DB00573	Fenoprofen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL251463
5743	DB00586	Diclofenac	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL139
5743	DB00605	Sulindac	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL15770
5743	DB00712	Flurbiprofen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL563
5743	DB00749	Etodolac	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL622
5743	DB00784	Mefenamic acid	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL686
5743	DB00788	Naproxen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL154
5743	DB00814	Meloxicam	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL599
5743	DB00821	Carprofen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1316
5743	DB00861	Diflunisal	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL898
5743	DB00870	Suprofen	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL253765
5743	DB00936	Salicylic acid	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL25
5743	DB00945	Acetylsalicylic acid	Prostaglandin G/H synthase 2	Enzyme	INHIBITOR	CHEMBL	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL25
